191 2011 3 20 19 4 31.650 -3.233859 99.967397 34.753 4.3 0.452
194 2011 3 21 19 34 0.600 2.274615 96.386066 10.970 4.8 0.959
195 2011 3 21 19 39 11.880 2.201453 96.198189 10.242 4.3 0.705
196 2011 3 22 8 38 38.700 -3.690213 102.080011 90.084 4.7 0.651
200 2011 3 26 3 19 10.200 1.450450 97.709540 35.017 3.8 2.527
202 2011 3 27 19 53 47.250 2.040393 96.397999 10.400 3.5 1.289
203 2011 3 28 4 7 33.570 1.990002 97.466540 10.228 2.9 1.099
204 2011 3 28 11 18 54.480 2.159025 96.291652 18.915 4.0 0.677
206 2011 3 29 6 59 33.290 1.092492 96.975231 16.741 4.7 0.390
209 2011 4 2 0 7 46.890 2.606739 96.130907 10.123 3.9 0.635
210 2011 4 2 15 24 23.720 2.081671 96.267388 23.204 3.9 0.594
214 2011 4 3 11 5 37.480 3.346408 97.819938 10.262 4.5 0.533
215 2011 4 3 12 48 13.490 3.343253 97.783628 10.571 3.7 0.557
217 2011 4 4 7 13 55.010 3.360293 97.799890 10.114 3.8 0.549
218 2011 4 4 12 37 20.420 3.326933 97.802823 11.331 3.4 0.586
220 2011 4 4 18 30 45.010 1.220102 97.302628 36.355 3.3 0.905
221 2011 4 4 18 36 45.900 2.306596 96.084948 9.894 3.8 0.604
222 2011 4 4 22 51 39.390 2.340264 96.450204 23.822 3.8 0.603
223 2011 4 5 13 57 28.540 -4.625436 101.094146 44.267 4.8 1.135
224 2011 4 6 14 1 44.840 1.661305 97.096341 22.891 5.7 0.969
227 2011 4 6 14 41 38.060 1.583132 97.457025 27.699 2.9 0.512
228 2011 4 7 10 53 51.460 0.544451 98.535028 9.483 3.3 1.298
229 2011 4 7 15 45 55.740 1.358332 97.268741 3.220 3.3 0.478
230 2011 4 7 17 14 2.020 1.116870 97.077832 30.990 3.0 0.710
232 2011 4 9 23 8 34.070 1.986994 96.535254 8.041 2.9 1.062
237 2011 4 13 7 22 45.690 4.659706 95.790533 58.658 4.2 0.564
238 2011 4 14 14 31 45.620 1.260957 97.007100 30.645 3.5 0.449
239 2011 4 14 14 33 23.410 1.311379 97.179831 44.377 3.1 0.652
245 2011 4 14 23 45 22.370 -1.868843 100.342050 36.831 4.7 0.830
248 2011 4 15 19 43 38.520 -3.281839 100.057386 19.638 4.4 0.679
249 2011 4 16 2 59 0.910 2.427428 98.971051 130.640 2.5 0.836
251 2011 4 17 15 46 6.490 -2.945236 100.113712 19.179 3.6 0.680
252 2011 4 18 12 5 42.870 0.283463 98.501545 10.250 3.8 1.273
253 2011 4 18 17 34 31.170 1.775962 99.544194 145.549 3.3 0.848
256 2011 4 20 11 3 55.570 0.952725 98.449772 22.876 3.2 1.178
259 2011 4 21 7 24 27.810 -1.442054 99.389346 31.422 4.0 0.846
263 2011 4 22 13 1 35.780 0.856647 97.062775 24.143 3.2 0.822
266 2011 4 24 2 55 37.490 3.469715 97.739584 12.294 2.5 0.421
269 2011 4 25 21 15 57.540 4.459900 96.383785 10.273 3.3 1.113
272 2011 4 27 4 55 28.040 2.094202 96.587249 17.918 4.9 0.719
280 2011 5 1 4 11 33.260 0.670187 98.537547 30.256 3.4 1.682
286 2011 5 3 13 5 32.230 3.287406 98.149883 10.181 3.8 1.026
291 2011 5 4 19 4 21.790 4.938903 96.062797 14.447 4.0 0.729
293 2011 5 5 10 42 18.510 2.607171 95.858922 10.682 4.4 0.804
294 2011 5 5 15 21 0.210 -4.292582 102.218189 29.829 4.2 1.135
295 2011 5 5 18 18 15.990 -3.442447 99.496086 40.483 4.6 0.541
297 2011 5 9 7 27 33.780 1.943379 99.146021 15.183 2.8 0.930
298 2011 5 9 8 9 22.140 -3.356792 99.642604 42.828 5.0 0.479
300 2011 5 10 16 59 2.730 2.073291 99.011669 14.262 3.5 0.632
302 2011 5 11 16 40 4.680 -1.959621 99.862808 20.940 2.7 1.124
308 2011 5 13 16 24 33.330 2.122380 96.675550 13.921 4.3 0.710
310 2011 5 14 13 29 39.560 2.042878 98.993092 9.273 3.2 0.711
311 2011 5 14 17 2 23.790 2.051632 99.012020 18.249 3.3 0.651
312 2011 5 14 19 27 51.580 3.280123 98.167195 10.721 4.2 1.197
315 2011 5 16 1 25 21.240 -2.795504 99.835400 12.764 4.5 0.411
316 2011 5 16 4 22 27.990 0.993177 97.226239 11.413 3.4 1.187
318 2011 5 18 3 21 18.390 4.219131 97.630059 142.766 4.6 1.043
321 2011 5 19 19 13 29.690 -0.629585 99.580097 32.090 3.8 0.522
323 2011 5 20 20 13 43.160 0.510953 98.479467 29.771 4.7 0.543
324 2011 5 20 21 42 21.800 0.370920 99.879635 10.017 4.3 0.621
325 2011 5 20 23 20 20.060 0.428591 98.434807 29.758 4.5 0.857
326 2011 5 21 2 25 7.610 1.891838 96.566072 55.546 3.3 0.544
329 2011 5 24 8 11 9.610 -5.310253 102.450262 18.932 5.1 0.376
330 2011 5 24 23 29 34.660 -4.360812 102.120883 32.375 5.1 1.050
331 2011 5 26 15 38 8.820 1.891669 97.812304 28.052 4.5 0.780
332 2011 5 26 17 59 31.630 1.801448 99.167675 10.183 3.9 1.082
333 2011 5 26 20 43 36.120 -4.396788 102.238334 24.950 3.7 1.029
338 2011 5 27 8 1 24.090 0.090893 97.440377 50.624 3.7 1.026
339 2011 5 27 8 13 5.900 0.258733 97.620011 33.922 4.9 0.305
340 2011 5 27 8 20 43.760 -0.127520 97.393731 54.984 4.1 0.634
341 2011 5 27 9 43 49.090 0.180669 97.500771 37.152 4.1 0.808
342 2011 5 27 12 54 34.080 -0.848704 100.581247 10.206 3.5 1.457
343 2011 5 27 15 4 39.390 -0.810027 100.454487 10.081 2.9 1.042
345 2011 5 28 0 18 4.400 0.833916 97.367601 26.677 3.4 1.499
346 2011 5 28 15 0 27.760 0.530952 98.449592 30.711 3.8 0.810
349 2011 5 30 16 53 58.370 0.497416 98.465300 11.161 3.0 0.711
350 2011 5 30 21 46 47.620 2.550688 95.888731 9.689 4.5 0.516
353 2011 5 31 15 22 40.730 -4.263604 101.992961 35.692 3.7 0.664
354 2011 5 31 20 13 43.530 0.489846 98.499212 30.186 3.6 0.703
356 2011 6 1 8 2 54.250 3.038669 96.372967 10.236 3.4 1.997
358 2011 6 3 5 42 56.360 4.876318 95.889796 11.013 4.5 0.538
359 2011 6 4 5 47 55.120 -3.557784 101.561709 24.221 4.6 0.921
361 2011 6 5 8 19 28.700 -0.771631 99.923085 40.945 3.7 0.720
366 2011 6 7 2 54 22.180 1.182689 96.709641 33.385 5.1 0.655
367 2011 6 7 3 5 18.720 1.319355 96.826266 25.607 3.5 0.713
368 2011 6 7 3 27 36.810 1.159151 96.609601 33.822 4.7 0.566
369 2011 6 7 10 46 6.100 0.860137 96.109950 10.004 3.7 0.170
372 2011 6 8 8 48 48.310 -5.290024 102.468721 18.847 4.8 0.485
375 2011 6 8 16 40 57.500 0.819865 96.110050 24.995 4.3 0.170
376 2011 6 8 17 29 26.090 1.139224 96.531031 23.987 4.1 0.433
377 2011 6 8 18 17 48.390 1.638324 97.348773 28.884 3.2 0.942
378 2011 6 9 11 11 19.300 1.565418 99.515088 148.954 3.7 0.561
382 2011 6 11 14 21 2.800 -3.072676 99.883050 19.880 4.5 1.201
384 2011 6 11 23 17 49.690 -3.338398 101.494539 19.292 4.2 1.258
388 2011 6 13 11 41 42.150 1.106783 96.991245 20.800 4.0 0.324
390 2011 6 14 0 8 34.080 1.870774 99.092090 19.845 5.2 1.096
391 2011 6 14 0 58 42.430 1.806170 99.152603 4.818 4.0 0.781
392 2011 6 14 3 1 28.970 1.871908 99.117984 15.869 5.5 1.022
393 2011 6 14 3 15 20.890 1.920357 99.219461 31.023 3.2 0.759
394 2011 6 14 3 52 49.060 1.838885 99.335480 20.051 2.9 0.859
395 2011 6 14 3 57 23.300 1.837485 99.205561 9.956 3.8 0.930
396 2011 6 14 4 34 46.420 1.748113 99.105606 15.132 2.9 0.817
397 2011 6 14 4 59 12.820 1.804192 99.133387 13.861 4.2 1.014
398 2011 6 14 5 22 11.600 1.864076 99.162920 11.584 4.0 0.893
399 2011 6 14 8 31 35.960 1.825930 99.231384 16.562 3.3 0.879
400 2011 6 14 10 41 57.500 1.798847 99.116625 9.762 3.6 1.007
401 2011 6 14 12 25 14.590 1.926149 99.134267 13.615 2.9 1.265
402 2011 6 14 12 39 2.340 1.772317 99.160967 14.260 3.2 0.640
403 2011 6 14 12 45 55.710 2.049665 99.180588 33.990 2.9 0.759
404 2011 6 14 12 50 13.740 1.769335 99.214714 10.207 3.0 0.891
405 2011 6 14 16 53 33.950 1.766159 99.135231 7.462 3.7 0.975
407 2011 6 15 4 14 9.760 1.717293 99.118969 4.360 3.3 1.055
408 2011 6 15 9 58 6.210 0.369710 99.749361 9.732 3.5 0.863
409 2011 6 15 23 53 48.580 1.788087 99.114687 10.932 3.4 0.860
411 2009 4 15 16 39 55.950 -0.437217 100.481469 8.247 3.9 0.780
412 2009 4 15 16 43 16.130 -0.415196 100.459916 10.039 4.0 0.962
413 2009 4 15 17 47 27.840 -3.277080 100.208296 42.193 5.5 0.367
414 2009 4 15 20 1 33.560 -3.299955 100.305476 19.646 6.4 0.795
415 2009 4 15 20 14 37.730 -3.276168 100.213684 31.804 4.7 1.151
417 2009 4 15 23 13 51.990 -3.679582 100.070044 24.190 4.6 1.494
420 2009 4 16 20 42 28.010 -3.412789 100.191770 13.132 4.9 0.766
422 2009 4 16 21 51 12.030 3.302365 97.999248 9.957 2.8 1.422
424 2009 4 18 4 31 0.890 1.337323 96.973135 28.981 4.1 0.589
426 2009 4 18 20 5 29.170 -1.522605 99.448875 8.204 4.2 1.008
428 2009 4 19 2 22 54.010 -1.059503 99.963080 8.487 4.1 1.118
429 2009 4 19 11 9 59.930 2.766805 98.953867 162.055 5.1 0.643
437 2009 4 26 13 2 4.010 0.770102 98.462209 24.041 4.0 1.945
450 2009 5 14 9 31 4.010 4.240870 97.529822 145.233 4.3 1.043
453 2009 5 19 15 34 12.040 -1.570767 99.403030 18.337 4.6 0.882
455 2009 5 21 6 14 1.140 0.897998 96.937757 61.924 4.7 1.208
457 2009 5 23 10 54 20.000 -0.010205 100.169760 10.019 5.0 0.448
461 2009 5 27 6 56 30.050 -0.861903 100.627171 9.400 3.3 1.778
464 2009 6 2 1 32 32.210 -3.207382 100.016776 20.529 5.1 0.791
470 2009 6 11 14 49 2.630 1.701396 96.887670 43.047 4.9 0.386
471 2009 6 12 0 48 55.000 1.990230 99.239362 152.979 4.2 0.497
476 2009 7 2 8 51 56.000 -1.051917 100.141361 10.541 5.1 1.060
487 2009 7 13 3 52 38.060 2.065736 97.771884 37.923 4.7 0.794
498 2009 7 22 13 6 20.200 -3.877460 100.901047 7.846 4.8 2.020
505 2009 7 28 8 43 43.000 -5.540732 101.530285 10.036 5.7 0.965
518 2009 8 16 7 38 22.240 -1.547798 99.434471 26.259 6.8 0.770
520 2009 8 16 8 23 51.590 -1.568262 99.305372 9.717 5.4 0.832
523 2009 8 16 10 43 59.760 -1.540025 99.721031 10.996 5.2 0.916
524 2009 8 16 10 45 30.060 -1.700240 99.399261 43.873 5.4 1.675
525 2009 8 16 11 27 6.480 -1.579648 99.728059 5.331 5.1 1.381
529 2009 8 16 12 49 1.620 -1.424737 99.437492 42.449 6.0 0.460
530 2009 8 16 12 58 2.830 -1.530848 99.792832 16.431 5.3 1.012
537 2009 8 16 15 53 2.860 -1.627296 100.119133 2.646 4.3 1.111
539 2009 8 16 18 41 51.650 -1.535022 99.440882 8.754 5.3 0.850
542 2009 8 16 19 31 41.000 -1.549312 99.610173 10.047 4.3 1.602
543 2009 8 16 19 53 26.040 -1.452583 99.289386 26.859 5.0 0.588
545 2009 8 16 20 23 42.990 -1.441398 99.406208 13.958 5.0 0.660
548 2009 8 16 21 10 22.000 -1.470670 99.769836 9.952 4.6 1.602
549 2009 8 16 21 27 2.890 -1.560742 99.283246 6.412 4.6 0.733
550 2009 8 16 21 53 12.830 -1.521548 99.335072 9.055 5.3 0.813
551 2009 8 16 22 48 40.860 -1.422790 99.367843 19.499 4.9 0.550
554 2009 8 17 3 14 44.720 -1.506042 99.602336 11.588 4.5 0.937
555 2009 8 17 3 32 15.620 -1.315808 99.509988 10.869 4.0 0.931
556 2009 8 17 4 3 51.980 -1.568215 99.490934 12.607 4.0 0.901
558 2009 8 17 8 17 4.160 -1.441831 99.737830 2.839 3.8 0.570
560 2009 8 17 9 7 6.760 -1.453926 99.633096 9.905 4.9 1.400
562 2009 8 17 10 34 40.660 -1.477628 99.364014 2.325 4.9 0.959
563 2009 8 17 13 55 38.990 -1.431137 99.377376 32.567 5.2 0.661
564 2009 8 17 14 14 8.070 -1.462417 99.401764 11.925 5.4 0.824
566 2009 8 18 5 13 12.860 -1.423584 99.776585 9.535 4.8 1.465
568 2009 8 18 9 28 57.050 -1.524983 99.507817 9.623 5.0 0.796
574 2009 8 19 1 15 17.920 -1.497020 99.531115 4.077 4.8 1.035
575 2009 8 19 2 55 9.720 -1.461357 99.375232 19.196 5.7 0.456
579 2009 8 19 9 38 56.070 -0.483245 100.326053 2.116 3.3 0.613
582 2009 8 19 11 35 22.650 -1.538662 99.548413 3.644 4.9 1.008
584 2009 8 19 17 32 46.430 -1.466940 99.500433 15.509 4.7 1.083
585 2009 8 20 5 55 55.040 -1.419421 99.474303 18.249 5.1 0.848
586 2009 8 20 7 22 57.300 -1.504595 99.389038 10.900 4.9 0.432
587 2009 8 20 8 48 59.040 -0.407187 99.203200 23.556 4.7 0.566
589 2009 8 20 12 34 2.470 -1.459433 99.758212 13.128 4.8 0.985
590 2009 8 20 12 51 48.520 -1.411698 99.622965 10.726 4.9 0.692
591 2009 8 20 17 11 39.130 -1.615016 99.424449 8.441 4.3 0.806
592 2009 8 20 19 42 38.730 -1.474506 99.637031 12.697 4.8 1.068
594 2009 8 20 22 5 59.360 -1.490124 99.700144 9.101 4.7 1.029
597 2009 8 21 14 58 36.840 -1.461156 99.513687 6.446 4.2 0.917
598 2009 8 21 17 6 49.110 -1.592662 99.590624 12.467 4.8 1.223
600 2009 8 21 18 48 43.780 -1.511145 99.305530 17.605 5.2 0.877
601 2009 8 22 2 52 57.660 -1.410128 99.444680 15.842 4.1 0.669
603 2009 8 22 10 30 3.120 -2.993855 100.955698 28.697 4.9 1.353
604 2009 8 22 15 58 51.280 -1.308102 99.251549 15.055 4.2 0.830
608 2009 8 23 17 38 24.450 -1.597936 99.423726 25.481 5.6 0.824
609 2009 8 23 17 56 56.920 -1.509980 99.330992 17.006 3.8 0.577
610 2009 8 23 18 4 18.630 -1.590116 99.572976 8.763 4.3 1.203
611 2009 8 23 18 6 58.120 -1.501664 99.370648 16.059 4.2 0.704
612 2009 8 23 18 14 42.980 -1.659234 99.420032 17.469 4.6 0.655
613 2009 8 23 18 20 2.460 -1.589939 99.687438 14.421 3.8 1.952
614 2009 8 23 18 23 59.420 -1.678438 99.471000 20.591 4.4 0.703
615 2009 8 23 18 30 30.880 -1.485036 99.338849 13.978 4.0 0.705
617 2009 8 23 18 45 53.900 -1.500095 99.611142 9.576 4.1 0.939
618 2009 8 23 18 59 59.430 -1.517974 99.447315 26.507 3.7 0.994
620 2009 8 24 11 28 58.910 -1.522420 99.737832 11.369 4.8 1.348
622 2009 8 25 6 37 11.090 -2.897020 100.989896 18.866 4.4 1.620
623 2009 8 25 16 35 29.500 -1.656392 99.474250 7.233 4.2 0.516
624 2009 8 25 20 7 36.590 -1.517729 99.726551 17.092 4.9 1.031
626 2009 8 26 1 52 23.440 -1.534681 99.385166 6.742 4.8 0.407
635 2009 8 27 13 28 7.090 -1.320499 99.246477 14.415 4.8 1.159
636 2009 8 27 22 51 30.620 -1.503298 99.496664 15.431 5.0 0.919
638 2009 8 28 16 31 18.330 -1.277587 99.491163 11.577 3.7 0.727
641 2009 8 30 6 23 15.890 -1.373156 99.536610 11.007 4.5 1.835
643 2009 8 30 18 33 41.830 -1.490987 99.468995 6.269 3.9 0.583
644 2009 8 30 20 45 33.650 -1.460491 99.608923 29.826 4.8 1.414
646 2009 9 1 23 47 45.200 -1.437983 99.323255 19.982 5.1 0.578
647 2009 9 1 23 50 41.800 -1.318791 99.365178 12.866 4.9 0.679
648 2009 9 2 0 24 48.090 -1.701154 99.521228 10.129 3.9 0.985
649 2009 9 2 0 29 47.810 -1.723168 99.582247 10.454 4.5 1.198
651 2009 9 2 2 8 14.640 -1.499810 99.271593 21.911 4.9 0.972
654 2009 9 2 4 13 33.000 -1.130014 101.580001 9.998 4.1 0.289
657 2009 9 2 18 33 51.250 -1.661418 99.589967 7.482 4.6 0.953
660 2009 9 3 12 10 56.220 -1.437689 99.440015 8.455 4.4 0.947
662 2009 9 4 5 24 42.980 -1.185280 100.199158 9.243 4.7 1.490
664 2009 9 4 8 47 28.580 -1.389623 99.333790 10.336 4.9 0.630
665 2009 9 4 14 39 23.610 -1.491782 99.405208 11.610 4.7 0.546
666 2009 9 4 17 46 13.170 -0.655644 100.023403 40.470 3.5 1.442
668 2009 9 5 8 19 32.040 1.099420 96.929535 19.835 4.6 0.122
671 2009 9 5 17 7 52.190 -1.467352 99.267002 6.905 4.7 0.728
673 2009 9 6 9 14 35.760 -1.492594 99.453647 27.770 4.8 1.811
675 2009 9 6 20 16 24.210 -1.414989 99.382822 8.765 3.9 0.741
678 2009 9 7 15 25 1.630 -1.462602 99.465565 3.377 4.6 1.211
681 2009 9 8 4 5 9.000 -1.396383 99.412750 4.743 4.3 0.608
682 2009 9 8 7 8 15.290 -1.489828 99.380269 5.037 4.6 0.685
683 2009 9 8 10 15 30.970 -1.601187 99.619568 2.975 4.6 1.373
685 2009 9 8 15 20 23.790 -2.930957 100.955473 19.520 5.0 0.842
686 2009 9 8 17 43 18.960 -1.538666 99.660635 16.293 3.7 0.807
688 2009 9 8 21 47 7.100 -2.017277 100.462435 14.366 4.3 1.165
690 2009 9 9 1 45 28.940 -1.966784 100.344631 40.369 4.5 1.184
694 2009 9 9 14 2 6.740 -1.354000 99.393780 12.892 4.0 0.622
697 2009 9 9 21 6 10.900 -2.068846 100.532975 22.691 4.0 1.297
698 2009 9 10 1 56 9.570 -1.139252 99.539180 13.323 3.3 0.746
699 2009 9 10 6 21 0.800 -1.480631 99.499340 4.746 4.7 0.905
700 2009 9 10 7 50 38.610 -1.603311 99.536277 9.116 4.2 0.692
703 2009 9 11 12 53 52.480 -1.387428 99.499778 5.763 3.9 1.000
705 2009 9 11 14 38 8.010 -1.568608 99.644735 2.887 4.2 0.971
710 2009 9 13 19 15 47.000 -1.100472 99.879928 10.167 3.9 0.781
711 2009 9 14 3 35 56.600 -1.510976 99.535628 4.015 4.4 1.162
714 2009 9 14 8 32 10.710 -1.474158 99.351526 4.632 4.4 0.384
716 2009 9 15 2 15 55.170 0.397836 98.598167 31.002 4.4 0.520
717 2009 9 15 9 28 21.750 -1.541557 99.321432 10.602 4.3 0.202
719 2009 9 16 6 37 54.890 -1.309544 99.313301 16.708 3.9 1.006
720 2009 9 16 14 7 19.000 0.240119 100.139869 10.032 3.9 0.942
721 2009 9 16 17 33 35.940 -1.526089 99.360171 20.016 5.1 1.062
722 2009 9 16 23 46 58.990 -4.644100 102.500839 41.190 4.9 1.045
725 2009 9 18 1 5 1.780 -1.434345 99.385643 26.780 5.3 0.512
726 2009 9 18 5 18 8.370 -1.193340 99.337910 9.247 4.6 1.695
729 2009 9 18 19 2 15.960 0.549061 100.029926 9.727 4.0 0.694
730 2009 9 19 2 4 3.360 0.591733 99.980914 6.569 4.6 0.696
732 2009 9 19 2 5 50.260 0.566173 100.041969 8.171 4.7 0.563
733 2009 9 19 2 47 53.350 0.593767 99.997313 11.054 3.5 0.188
736 2009 9 19 11 13 45.440 0.554009 100.019018 11.437 4.3 0.684
737 2009 9 19 14 28 14.400 1.417465 96.986854 30.643 4.5 0.538
738 2009 9 19 16 9 30.830 -1.421557 99.428685 13.040 4.3 1.335
741 2009 9 19 22 41 34.070 0.434659 100.112411 19.459 3.2 0.638
743 2009 9 19 23 41 5.260 0.603316 100.018624 11.340 3.1 0.496
744 2009 9 20 10 36 51.740 1.697367 99.112599 14.923 3.3 1.039
746 2009 9 21 7 57 51.230 0.628146 100.012179 8.583 3.8 0.591
752 2009 9 22 16 6 0.950 2.044047 98.891601 115.229 4.2 0.551
753 2009 9 22 16 52 34.100 -2.969938 100.959039 18.868 4.1 0.722
754 2009 9 22 23 58 53.940 -1.483089 99.351427 20.149 4.7 0.706
755 2009 9 23 11 18 5.760 -1.248787 99.333883 5.444 3.9 0.344
759 2009 9 24 11 22 10.100 -2.885819 101.009922 16.451 4.4 0.777
760 2009 9 24 14 8 50.860 -1.593577 99.500870 15.258 4.3 1.125
761 2009 9 24 21 54 27.230 -0.314143 100.472062 21.627 2.7 1.007
763 2009 9 25 7 14 38.370 -1.595830 99.524448 18.290 4.8 1.008
771 2009 9 28 4 48 29.800 0.592665 99.992025 17.853 4.2 0.675
772 2009 9 28 11 24 36.640 -1.756926 99.338969 17.366 4.2 0.566
773 2009 9 28 17 5 53.720 0.487085 100.102474 17.068 3.5 0.738
